place_id,name,site,type,borough,street,city,zip,state,latitude,longitude,rating,reviews,reviews_per_score_1,reviews_per_score_2,reviews_per_score_3,reviews_per_score_4,reviews_per_score_5,photos_count,business_status,range,verified
ChIJy2E_ow_aDIgRHoY4dnu-egw,Steak 'n Shake,https://www.steaknshake.com/locations/il-champaign-n-prospect-avenue/,Hamburger restaurant,,2010 N Prospect Ave,Champaign,61822,Illinois,40.1404083,-88.2573353,3.9,1845.0,167.0,116.0,270.0,476.0,816.0,283,OPERATIONAL,$,True
ChIJG4pqms3bDIgRX_3iBqdZQ08,Las Palmas Mexican Grill,https://www.laspalmascu.com/,Mexican restaurant,,608 W Town Center Blvd,Champaign,61822,Illinois,40.1429955,-88.2519261,4.4,512.0,21.0,15.0,26.0,117.0,333.0,465,OPERATIONAL,,True
ChIJ05_2oXLXDIgRPevCqMHL2q8,Eighty-Three Vietnamese Cuisine,https://www.83viet.com/,Vietnamese restaurant,,2502 Village Green Pl,Champaign,61822,Illinois,40.0820343,-88.296002,4.9,127.0,1.0,1.0,1.0,7.0,117.0,111,OPERATIONAL,,True
ChIJM60MJa3bDIgRMrPAkYSGCZ0,Sushi Man,,Sushi restaurant,,2028 N Prospect Ave,Champaign,61822,Illinois,40.1410352,-88.2551491,4.5,152.0,12.0,3.0,6.0,11.0,120.0,319,OPERATIONAL,,True
ChIJRVJe21DbDIgReTUuz-L3_YY,Raising Cane's Chicken Fingers,https://locations.raisingcanes.com/il/champaign/2121-north-prospect-avenue,Fast food restaurant,,2121 N Prospect Ave,Champaign,61822,Illinois,40.1421807,-88.2583676,4.1,225.0,16.0,11.0,25.0,51.0,122.0,39,OPERATIONAL,$,True
ChIJ5YrvSAPaDIgRX4Mvl5-CJn8,Freddy's Frozen Custard & Steakburgers,https://www.freddys.com/?utm_source=google,Fast food restaurant,,420 W Town Center Blvd,Champaign,61822,Illinois,40.1423643,-88.2500804,4.1,1337.0,100.0,72.0,138.0,300.0,727.0,233,OPERATIONAL,$,True
ChIJLd8il0jXDIgRihZYvfWDJDE,La Bahía Grill,http://labahiagrill.com/,Restaurant,Downtown Champaign,132 W Church St,Champaign,61820,Illinois,40.1183903,-88.2447701,4.5,145.0,4.0,7.0,10.0,14.0,110.0,131,OPERATIONAL,$$,True
ChIJyx_mkzjXDIgRAiMn4XwhwPE,Jurassic Grill Champaign,https://jurassicgrillchampaign.com/,Restaurant,Campustown,404 E Green St #5866,Champaign,61820,Illinois,40.1103777,-88.2331089,4.2,360.0,28.0,14.0,30.0,73.0,215.0,101,OPERATIONAL,$,True
ChIJS9X0NPLbDIgR9ClAy7Xr3X0,Fernando’s Tacos & More,,Mexican restaurant,,519 W Town Center Blvd,Champaign,61822,Illinois,40.1413482,-88.2520313,4.8,96.0,1.0,0.0,1.0,10.0,84.0,54,OPERATIONAL,,False
ChIJgwQeS_7RDIgRZ2qtU9zW81Y,Casa Margaritas Mexican Grill,https://www.casamargaritascu.com/,Mexican restaurant,,2506 Village Place,Champaign,61822,Illinois,40.0818623,-88.2961206,4.8,12.0,0.0,1.0,0.0,0.0,11.0,53,OPERATIONAL,,True
ChIJrzRYW53XDIgRbNHdd43WIwM,Tenkyu,http://tenkyu.cafe/,Asian restaurant,Downtown Champaign,301 N Neil St Ste 104,Champaign,61820,Illinois,40.1184039,-88.2438523,4.4,76.0,6.0,6.0,0.0,7.0,57.0,343,OPERATIONAL,$$,True
ChIJrSMwH0zXDIgRhQFezOWfDFQ,Jupiter's Pizzeria & Billiards,http://www.jupiterspizza.com/,Pizza restaurant,Downtown Champaign,39 E Main St,Champaign,61820,Illinois,40.1178803,-88.2414613,4.3,702.0,34.0,16.0,58.0,188.0,406.0,164,OPERATIONAL,$$,True
ChIJWT6vUw7aDIgRF3hMoEVwv5s,Wendy's,https://locations.wendys.com/united-states/il/champaign/2033-n-prospect-ave%3Futm_source%3DYext%26utm_medium%3DGoogle_My_Business%26utm_campaign%3DLocal_Search%26utm_content%3DEN_US,Fast food restaurant,,2033 N Prospect Ave,Champaign,61822,Illinois,40.1403048,-88.258406,3.5,832.0,156.0,68.0,138.0,180.0,290.0,575,OPERATIONAL,$,True
ChIJp6zO3g_aDIgRCdfS5HYn2MU,Burger King,https://burgerking.com/store-locator/store/restaurant_9391,Restaurant,,2110 N Prospect Ave,Champaign,61822,Illinois,40.1421133,-88.2572079,3.3,712.0,155.0,66.0,114.0,163.0,214.0,68,OPERATIONAL,$,True
ChIJF2T7AmbZDIgRe5e_RtPn8V8,Smith Burger Company,http://www.smithburgerco.com/,Hamburger restaurant,Downtown Champaign,340 N Neil St,Champaign,61820,Illinois,40.1192337,-88.2428097,4.9,102.0,1.0,0.0,0.0,2.0,99.0,37,OPERATIONAL,,True
ChIJCwLOOkfXDIgRBjmljWG-0Rs,La Paloma Food Truck,,Restaurant,,2000 N Market St,Champaign,61822,Illinois,40.1377862,-88.238569,4.9,19.0,0.0,0.0,0.0,1.0,18.0,36,OPERATIONAL,,True
ChIJGyfA-iPbDIgRVa6sDJBUArY,It's Just Wings,https://locations.itsjustwings.com/il/champaign/champaign-its-just-wings%3Futm_source%3Dgoogle%26utm_medium%3Dlocal%26utm_campaign%3DIJW,Chicken wings restaurant,,1905 N Prospect Ave,Champaign,61822,Illinois,40.139042,-88.2586,2.9,40.0,13.0,6.0,4.0,8.0,9.0,38,OPERATIONAL,$$,True
ChIJ9arEABraDIgRZHit5e3lRLA,Subway,https://restaurants.subway.com/united-states/il/champaign/2610-no-prospect-ave%3Futm_source%3Dyxt-goog%26utm_medium%3Dlocal%26utm_term%3Dacq%26utm_content%3D37796%26utm_campaign%3Devergreen-2020%26y_source%3D1_MTQ4OTg1MTUtNzE1LWxvY2F0aW9uLndlYnNpdGU%253D,Sandwich shop,,2610 N Prospect Ave,Champaign,61822,Illinois,40.1474499,-88.2554982,2.7,15.0,7.0,2.0,0.0,1.0,5.0,225,OPERATIONAL,$,True
ChIJX5pCsAbaDIgRmT1UEdAqPes,The Bistro - Eat. Drink. Connect.®,https://www.marriott.com/hotels/hotel-information/restaurant/cmpcy-courtyard-champaign/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,Bistro,,1811 Moreland Blvd,Champaign,61822,Illinois,40.136371,-88.2514605,4.0,3.0,0.0,1.0,0.0,0.0,2.0,3,OPERATIONAL,,True
ChIJ8eRMazbXDIgRsIP65ykJwcU,Auntie Lee's Chinese Kitchen,https://auntieleestogo.com/,Chinese restaurant,Campustown,49b E Green St,Champaign,61820,Illinois,40.1097834,-88.2404886,3.2,77.0,28.0,4.0,3.0,5.0,37.0,130,OPERATIONAL,$,True
ChIJhSpxYmXXDIgRSo-9tse5Fck,The Literary,http://www.literarybookbar.com/,Brunch restaurant,Downtown Champaign,122 N Neil St,Champaign,61820,Illinois,40.1172934,-88.2433818,4.7,238.0,4.0,3.0,13.0,27.0,191.0,232,OPERATIONAL,$$,True
ChIJJ93NORfaDIgR8xk4Bkesfdg,Starbucks,https://www.starbucks.com/store-locator/store/7190/,Coffee shop,,2702 N Prospect Ave,Champaign,61822,Illinois,40.148159,-88.257291,4.3,837.0,46.0,29.0,61.0,170.0,531.0,118,OPERATIONAL,$$,True
ChIJj-DNyAjaDIgR3oK2e_dscxA,Einstein Bros. Bagels,https://locations.einsteinbros.com/us/il/champaign/803-w-anthony-dr?y_source=1_OTA1MDEwOC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,Bagel shop,,803 Anthony Dr,Champaign,61822,Illinois,40.1368005,-88.2573527,4.4,249.0,13.0,6.0,17.0,56.0,157.0,70,CLOSED_TEMPORARILY,$,True
