name,neighbourhood,room_type,bedrooms,bathrooms,accommodates,minimum_nights,price,availability_365,number_of_reviews,review_score,latitude,longitude,is_superhost
ROOM IN CENTRAL TOKYO!!!,Shinagawa Ku,Private room,1.0,1.0,1,1,5000.0,27,216,96.0,35.59691,139.72933,1
"Private room, Kichijoji 7min, purified water/WIFI",Musashino Shi,Private room,1.0,1.0,3,1,3800.0,57,14,90.0,35.70646,139.58289,0
Newly Built Petit Hotel ! FREE breakfast & cafe.,Taito Ku,Private room,1.0,1.0,4,4,9550.0,0,26,86.0,35.715720000000005,139.79057,0
"Kokubunji 10min!!Easy to Tokyo,Shinjuku&Kichijoji",Koganei Shi,Entire home/apt,1.0,1.0,4,3,3286.0,143,86,89.0,35.70349,139.48582,0
"TOKYO!! JAPANESE STUDIO, WIFI,  KOKUBUNJI2",Kokubunji Shi,Entire home/apt,1.0,1.0,3,3,3286.0,178,66,90.0,35.70366,139.48405,0
"TOKYO!! STUDIO, WIFI, JAPANESE KOKUBUNJI3!!",Kokubunji Shi,Entire home/apt,1.0,1.0,3,7,3286.0,178,68,91.0,35.70471,139.48373999999998,0
Good access to Shinjuku&Nakano 沼袋駅,Nakano Ku,Entire home/apt,1.0,1.0,2,2,5300.0,27,130,97.0,35.722190000000005,139.66795,1
Heart of Shinjuku/Free Pocket Wifi/Homey^^,Shinjuku Ku,Entire home/apt,1.0,1.0,5,2,5000.0,174,284,99.0,35.69518,139.7098,1
Steve's International Guest Place,Suginami Ku,Entire home/apt,1.0,1.0,2,4,6897.0,173,51,98.0,35.70055,139.60022,1
One Room Apartment with own bathroom (A3),Shinjuku Ku,Entire home/apt,1.0,1.0,3,3,11514.0,321,15,85.0,35.700509999999994,139.70569,0
Room in Central Tokyo!,Shinagawa Ku,Private room,1.0,1.0,1,1,5000.0,25,82,96.0,35.59745,139.72746999999998,1
Room in Central Tokyo!!,Shinagawa Ku,Private room,1.0,1.0,3,1,6000.0,26,75,93.0,35.59853,139.72943,1
*SACRED FOREST 神の森* Natural Stylish Healing ♡ Cozy,Nakano Ku,Private room,1.0,1.5,2,1,6000.0,0,208,97.0,35.7319,139.66797,1
One-Room Apartment with Own Bathroom (A5-1),Shinjuku Ku,Entire home/apt,1.0,1.0,5,3,16914.0,121,16,91.0,35.70019,139.70523,0
Two-bedroom Apartment with Own Bathroom,Shinjuku Ku,Private room,2.0,1.0,6,3,16200.0,321,14,91.0,35.69983,139.7056,0
Furnished Private Apt. 412 www.airbnb.jp/c/a87d19,Nerima Ku,Entire home/apt,1.0,1.0,2,3,6381.0,90,39,97.0,35.73572,139.63258000000002,1
#312 Furnished Private Apt.,Nakano Ku,Entire home/apt,1.0,1.0,2,3,6381.0,90,24,95.0,35.73475,139.63323,1
One Room Apartment with own bathroom (A3),Shinjuku Ku,Entire home/apt,1.0,1.0,3,3,11514.0,309,16,86.0,35.70101,139.70588999999998,0
BLENDIA Share house : Homestay #1,Shinagawa Ku,Shared room,1.0,1.0,4,1,2057.0,260,210,96.0,35.62619,139.70798,1
Shinjuku Hyakunincho 3mins to JR station,Shinjuku Ku,Entire home/apt,1.0,1.0,5,7,3442.0,233,118,87.0,35.70035,139.6967,0
東京駅まで13分、新小岩駅徒歩3分のリッチ！隣商店街あり、便利！,Katsushika Ku,Entire home/apt,2.0,1.0,6,3,15000.0,272,90,89.0,35.716590000000004,139.85775,0
KCAM,Musashino Shi,Private room,1.0,1.0,1,4,9127.0,0,55,99.0,35.70779,139.56993,1
"便利,干净,convenient,cheap,center Tokyo",Bunkyo Ku,Entire home/apt,1.0,1.0,3,1,6714.0,365,190,93.0,35.72822,139.76346999999998,0
BLENDIA Share house : Homestay #2,Shinagawa Ku,Shared room,1.0,1.0,4,1,2057.0,62,182,96.0,35.62578,139.70807,1
BLENDIA Share house : Homestay #3,Shinagawa Ku,Shared room,1.0,1.0,4,1,2057.0,342,181,96.0,35.6259,139.70805,1
Enjoy local life in Tokyo,Ota Ku,Entire home/apt,1.0,1.0,3,3,5000.0,252,131,97.0,35.571529999999996,139.6929,1
Roppongi area(1~2Person ),Minato Ku,Private room,1.0,2.0,2,30,2980.0,90,11,84.0,35.64763,139.73625,1
Hiroo & Ebisu Cozy Room 1,Shibuya Ku,Entire home/apt,1.0,1.0,2,2,3000.0,0,99,91.0,35.64757,139.71993999999998,0
東京根津ステンドグラス美術館＆ゲストハウス（Since 2008),Bunkyo Ku,Private room,1.0,1.0,4,1,4900.0,319,32,97.0,35.71887,139.76458,1
"Residential area, Peaceful Traditional House 1",Higashimurayama Shi,Private room,1.0,1.0,2,2,3722.0,364,69,99.0,35.76643,139.44513999999998,1
"Good place, Clean rooms with WiFi",Setagaya Ku,Entire home/apt,1.0,1.0,2,3,13000.0,348,24,98.0,35.672,139.62084,0
"Japanese cosy vintage house, easy access in Tokyo",Kita Ku,Entire home/apt,2.0,1.0,3,2,5000.0,89,210,94.0,35.74408,139.72525,0
3Private apartment Tokyo machida,Machida Shi,Entire home/apt,1.0,1.0,3,3,4500.0,347,51,89.0,35.56256,139.46451000000002,1
2F Corner Room w/ Comfortable Double Bed,Katsushika Ku,Private room,1.0,1.0,2,2,3800.0,88,90,93.0,35.76692,139.86497,0
"#201 Licensed. 7mins Sta,Tatami room. convinient",Koto Ku,Private room,1.0,1.0,3,1,1955.0,347,308,91.0,35.68285,139.81551000000002,0
Near池袋-Trad. JP. villa w/ free wifi,Nerima Ku,Private room,1.0,3.0,3,1,6945.0,273,36,94.0,35.764359999999996,139.6698,0
"7min to Station, Japanese style room, Free WiFi",Katsushika Ku,Private room,1.0,1.0,4,2,5213.0,88,27,96.0,35.76619,139.86607,0
"Residential area, Peaceful Traditional House 3",Higashimurayama Shi,Entire home/apt,2.0,1.0,9,3,4786.0,341,56,99.0,35.76556,139.44458,1
SANITIZED★OtsukaSta2min/accessible/SAKURAHOUSE#B05,Toshima Ku,Private room,1.0,1.0,1,2,3500.0,7,62,95.0,35.73171,139.72812,1
SANITIZED★OtsukaSta2min/accessible/SAKURAHOUSE#B03,Toshima Ku,Private room,1.0,1.5,1,2,2600.0,6,131,93.0,35.73062,139.7277,1
"cozy apartment, Free Wi-Fi♪",Itabashi Ku,Entire home/apt,1.0,1.0,2,2,7000.0,27,176,99.0,35.75913,139.68681,1
"NO-1  Mountains,Onsen and Jp-Cuisine in Tokyo!",Akiruno Shi,Private room,5.0,2.0,12,1,6000.0,348,206,99.0,35.72939,139.28372,1
Fully renovated condo Nakameguro,Meguro Ku,Entire home/apt,1.0,1.0,2,1,15000.0,4,147,99.0,35.63933,139.70323,0
Room203 Ikebukuro is 5 min by train,Kita Ku,Private room,1.0,2.0,1,5,1900.0,88,65,86.0,35.75788,139.72151000000002,0
Room204 Ikebukuro is 5 min by train,Kita Ku,Private room,1.0,2.5,2,3,2200.0,0,67,90.0,35.75786,139.72151000000002,0
13 min to Disneyland/akihabara,Edogawa Ku,Private room,1.0,1.0,2,3,5800.0,272,69,92.0,35.713609999999996,139.85572,0
"Good access to Shinjuku, female guest only",Nakano Ku,Private room,1.0,1.0,1,3,2893.0,27,124,98.0,35.720909999999996,139.66816,1
☆ Anna's house☆,Machida Shi,Private room,1.0,1.0,3,3,3190.0,118,44,97.0,35.59473,139.40901000000002,0
Room202 Ikebukuro is 5 min by train,Kita Ku,Private room,1.0,1.5,2,4,2200.0,58,79,90.0,35.75786,139.72151000000002,0
The best location as a base of the sightseeing.,Bunkyo Ku,Entire home/apt,1.0,1.0,4,1,34800.0,180,231,95.0,35.7082,139.76897,0
（TOKYO）東京の中心！駅から徒歩1分の部屋・渋谷も原宿も浅草も最長２５分！,Shinagawa Ku,Private room,1.0,1.0,2,1,4500.0,358,94,92.0,35.61458,139.71498,0
"60㎡,5beds,3mins to Shibuya Sta",Meguro Ku,Entire home/apt,2.0,1.0,6,1,50000.0,0,185,95.0,35.642140000000005,139.69869,0
SHITAMACHI BASE/Quiet new apt.room101/skytree view,Sumida Ku,Entire home/apt,1.0,1.0,2,1,3500.0,31,22,95.0,35.71968,139.81082,1
5min to Ikebukuro station/ Brown Stone house,Toshima Ku,Entire home/apt,2.0,1.0,6,2,6200.0,179,83,90.0,35.731629999999996,139.73086999999998,1
Sunny House in a Leafy Street,Suginami Ku,Entire home/apt,1.0,1.0,6,1,16143.0,170,142,97.0,35.67905,139.64924,0
Tatami/FREE portable Wifi,Katsushika Ku,Private room,1.0,1.0,2,1,5000.0,0,158,98.0,35.73637,139.84865,1
Green Apart Right In Shimokitazawa 2min walk!!,Setagaya Ku,Entire home/apt,1.0,1.0,3,3,14000.0,38,202,100.0,35.6614,139.66823,1
Middle of Shinjuku and Kamakura,Machida Shi,Private room,1.0,1.0,2,1,4138.0,146,33,96.0,35.54977,139.45553999999998,1
ชอบคนไทยHouse(ห้องแบบญี่ปุ่น),Machida Shi,Private room,1.0,1.0,3,1,3500.0,0,125,99.0,35.58739,139.48281,1
3 room!eight beds!free wifi!,Katsushika Ku,Private room,3.0,2.0,8,3,23000.0,272,25,91.0,35.71503,139.85721,0
Akihabara and YANESEN is near!!!!,Chiyoda Ku,Entire home/apt,2.0,1.5,4,5,6029.0,248,171,85.0,35.7032,139.76885,0
near shibuya quiet residential area,Setagaya Ku,Private room,1.0,1.5,2,1,6980.0,364,88,99.0,35.65191,139.66968,0
"High speed internet ,8min walk from JR Osaki",Shinagawa Ku,Entire home/apt,1.0,1.0,3,2,3129.0,176,257,95.0,35.61334,139.72654,1
Tokyo Skytree Flat (2 Bedroom)for Family or Couple,Sumida Ku,Entire home/apt,2.0,1.0,4,1,9000.0,0,121,97.0,35.712990000000005,139.81726,1
Yanesen  Traditional Nagaya house,Taito Ku,Entire home/apt,3.0,1.0,6,3,825229.0,365,134,96.0,35.7205,139.76788,0
"Ueno,Asakusa,subway2min.3BR,6BED,*Luxuary house*",Taito Ku,Entire home/apt,3.0,1.0,12,2,21000.0,354,131,96.0,35.71145,139.79418,0
"★Ueno,Asakusa, subway 2min.2BR,3BED,narita51min",Taito Ku,Entire home/apt,2.0,1.0,8,2,15000.0,359,122,93.0,35.71218,139.79426999999998,0
1 hour from the airport.,Taito Ku,Private room,1.0,1.0,1,1,4200.0,330,109,98.0,35.7242,139.77766,1
Open Sale・Best Location Asakusa,Taito Ku,Entire home/apt,1.0,1.0,5,3,16000.0,90,196,97.0,35.71434,139.79047,1
SHITAMACHI BASE/Quiet new apt.room102/skytree view,Sumida Ku,Entire home/apt,1.0,1.0,2,1,3500.0,19,41,93.0,35.719590000000004,139.81139,1
DOMUS MUSASHINO -Sakura View-,Kodaira Shi,Entire home/apt,1.0,1.0,3,5,5100.0,0,59,98.0,35.72607,139.51101,1
#313 Private Cozy Apt. in Tokyo,Nerima Ku,Entire home/apt,1.0,1.0,2,3,4466.0,90,35,95.0,35.73607,139.63223,1
"Mid-Tokyo, Nature-Rich - Designer""Tiny"" House",Minato Ku,Entire home/apt,1.0,1.0,2,2,19500.0,140,138,99.0,35.63463,139.72773,1
"最适合家族旅游的新型民宿,期待您的光临！",Adachi Ku,Entire home/apt,4.0,3.0,6,2,20000.0,117,85,92.0,35.770959999999995,139.77913999999998,0
"Female,Couple/Less 15min to Shibuya",Meguro Ku,Private room,1.0,1.5,2,1,5000.0,32,168,98.0,35.6215,139.70127,1
