name,neighbourhood,room_type,bedrooms,bathrooms,accommodates,minimum_nights,price,availability_365,number_of_reviews,review_score,latitude,longitude,is_superhost
HK Room for 2 persons 香港2人房間,Sham Shui Po,Private room,1.0,1.0,2,2,239.0,90,53,91.0,22.33461,114.16023,0
Opposite Langham 10s MK MTR  4ppl,Yau Tsim Mong,Entire home/apt,1.0,1.0,4,1,598.0,90,33,85.0,22.32103,114.16752,0
3 BR hidden gem over hideaway beach,Islands,Entire home/apt,3.0,2.0,8,14,1714.0,159,56,93.0,22.29247,114.02224,0
Newly renovated Unit 5 – Explore like a local,Wan Chai,Entire home/apt,2.0,1.0,6,28,1200.0,141,53,92.0,22.28608,114.1912,1
标准双床房,Yau Tsim Mong,Private room,1.0,1.0,2,1,362.0,365,10,63.0,22.31987,114.17076999999999,0
Stylish+Chic @Midlevel Centre St,Central & Western,Entire home/apt,1.0,1.0,2,30,1938.0,365,20,94.0,22.28204,114.13888,0
NEW 2BR Apartment in Central,Central & Western,Entire home/apt,2.0,1.0,4,2,1557.0,360,63,93.0,22.279320000000002,114.15558,0
3 Bedrooms (SK7) Centrally located,Wan Chai,Entire home/apt,3.0,2.0,10,3,1424.0,51,156,88.0,22.27889,114.17146000000001,0
2BR in SOHO- STAUNTON ST. 100m from ESCALATOR #1,Central & Western,Entire home/apt,2.0,1.0,6,4,2839.0,364,132,89.0,22.28014,114.1546,0
2 BR T.S.T. Kowloon Flat 700 sq ft,Yau Tsim Mong,Entire home/apt,2.0,1.5,6,2,1147.0,364,21,88.0,22.30335,114.17441000000001,0
One bedroom with its own balcony.,Sai Kung,Private room,1.0,1.0,2,1,645.0,328,123,97.0,22.395039999999998,114.26997,1
innspirit - Private room in TST,Yau Tsim Mong,Private room,1.0,1.0,2,1,400.0,365,43,90.0,22.29775,114.17125,0
innspirit -- A comfy and tidy suite,Yau Tsim Mong,Private room,1.0,1.0,2,1,480.0,365,50,94.0,22.29779,114.17136,0
