name,neighbourhood,room_type,bedrooms,bathrooms,accommodates,minimum_nights,price,availability_365,number_of_reviews,review_score,latitude,longitude,is_superhost
Luxury DC 1BR Next to National Zoo,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",Entire home/apt,1.0,1.0,2,1,144.0,364,98,97.0,38.92859,-77.05629,1
Upstair Private Close to Everything,"Shaw, Logan Circle",Private room,1.0,1.5,2,2,73.0,330,31,98.0,38.91255,-77.01999,1
Capitol Hill walk to US Capitol & 1 blk to Metro,"Capitol Hill, Lincoln Park",Entire home/apt,1.0,1.0,4,2,91.0,80,232,97.0,38.8814,-76.98874,1
Ground floor apartment by Eastern Market metro,"Capitol Hill, Lincoln Park",Entire home/apt,1.0,1.0,2,1,145.0,77,29,98.0,38.88753,-76.99453000000001,0
Large sunny BR close to downtown,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Private room,1.0,2.5,2,1,45.0,364,129,89.0,38.92973,-77.01939,0
Business Economy Room-DC Best Value,"Brightwood Park, Crestwood, Petworth",Private room,1.0,1.0,2,30,59.0,263,22,94.0,38.94314,-77.04345,1
Spacious Downtown DC Apartment,"Edgewood, Bloomingdale, Truxton Circle, Eckington",Entire home/apt,1.0,1.0,6,2,68.0,31,318,95.0,38.91101,-77.00776,0
Lovely upstairs room in Georgetown!,"Georgetown, Burleith/Hillandale",Private room,1.0,1.0,1,14,65.0,365,37,93.0,38.915279999999996,-77.0745,0
Beautiful Condo In NW Washington DC,"Brightwood Park, Crestwood, Petworth",Entire home/apt,1.0,1.0,3,2,91.0,5,155,92.0,38.95802,-77.02202,0
"Cooper Circle Apt.  Walk to Metro, Shaw, U St.","Howard University, Le Droit Park, Cardozo/Shaw",Entire home/apt,1.0,1.0,3,2,65.0,360,86,91.0,38.91492,-77.01724,0
Georgetown's Chateau Bleu - 2lv hse,"Georgetown, Burleith/Hillandale",Entire home/apt,2.0,1.0,6,3,299.0,276,11,91.0,38.915690000000005,-77.07026,0
"Large House, Parking, Walk to Metro","Howard University, Le Droit Park, Cardozo/Shaw",Entire home/apt,3.0,2.5,8,2,240.0,244,77,95.0,38.9158,-77.01674,0
Sunny Dupont Pied-à-terre,"Dupont Circle, Connecticut Avenue/K Street",Entire home/apt,1.0,1.0,2,180,125.0,294,16,93.0,38.90767,-77.0396,0
Row House Near Capitol on Maryland Avenue,"Union Station, Stanton Park, Kingman Park",Entire home/apt,2.0,2.5,6,4,275.0,364,74,99.0,38.89233,-77.00084,0
Georgetown's Chateau Bleu - Prv Rm2,"Georgetown, Burleith/Hillandale",Private room,1.0,1.0,2,3,139.0,276,10,91.0,38.91638,-77.07053,0
Neat small private bedroom in a strategic location,"Edgewood, Bloomingdale, Truxton Circle, Eckington",Private room,1.0,1.0,1,2,50.0,0,452,97.0,38.91502,-77.00153,1
"Adorable, Spacious, Steps to Metro","Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Entire home/apt,1.0,1.0,4,28,90.0,132,243,97.0,38.92934,-77.03088000000001,1
03. The perfect Baseball fans hangout,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",Private room,1.0,1.0,3,1,50.0,180,523,86.0,38.87182,-77.01231,0
Cozy Cabin in the City on Cap Hill,"Union Station, Stanton Park, Kingman Park",Entire home/apt,1.0,1.0,2,2,102.0,49,658,97.0,38.89532,-76.98873,1
Bed and Bath in Large Condo in DC,Historic Anacostia,Private room,1.0,1.0,2,2,64.0,294,11,96.0,38.86161,-76.98915,0
Romantic Studio in Perfect Location,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",Entire home/apt,1.0,1.0,2,90,70.0,365,17,96.0,38.93509,-77.05752,1
Lovely Comfortable Home w/FREE PARKING,"River Terrace, Benning, Greenway, Dupont Park",Entire home/apt,2.0,2.5,6,2,400.0,365,93,88.0,38.883359999999996,-76.95063,0
Cozy comfort and convenience in DC,"Cathedral Heights, McLean Gardens, Glover Park",Private room,2.0,2.5,5,1,110.0,295,330,98.0,38.923140000000004,-77.07672,0
Chez Vous Georgetown Pied à Terre,"Georgetown, Burleith/Hillandale",Entire home/apt,1.0,1.0,2,300,80.0,365,12,96.0,38.91398,-77.06286,0
Elegant 1BR 6mins From Whitehouse,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Entire home/apt,1.0,1.0,2,60,195.0,71,47,89.0,38.92747,-77.03845,0
3 BR/2.5BA House near US Capitol,"Edgewood, Bloomingdale, Truxton Circle, Eckington",Entire home/apt,3.0,3.0,8,2,500.0,365,10,91.0,38.915209999999995,-77.00099,0
2BR basement Apt near Union Station,"Edgewood, Bloomingdale, Truxton Circle, Eckington",Entire home/apt,2.0,1.0,8,2,40.0,165,264,85.0,38.91299,-77.00237,0
"Charming 3 BR/3Bath home, free pkg, Van Ness Metro","Friendship Heights, American University Park, Tenleytown",Entire home/apt,3.0,2.0,6,3,217.0,41,78,98.0,38.94291,-77.07173,1
"Private Floor of House in DC, Separate Entrance","Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",Entire home/apt,1.0,1.0,2,12,60.0,265,20,92.0,38.93005,-77.10022,1
Large Bright Studio in DC 20016,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",Private room,1.0,1.0,2,7,100.0,358,17,100.0,38.92923,-77.10219000000001,0
"Lovely room on 2nd street, nw dc","Edgewood, Bloomingdale, Truxton Circle, Eckington",Private room,1.0,1.0,1,28,35.0,280,13,88.0,38.91908,-77.01404000000001,0
Metro Style Living in Washington DC,"Brightwood Park, Crestwood, Petworth",Private room,1.0,2.0,1,28,39.0,301,13,88.0,38.93741,-77.02488000000001,0
Luxury Spacious Master Suite RoofDeck in Dupont,"Dupont Circle, Connecticut Avenue/K Street",Private room,1.0,1.0,4,1,99.0,0,403,95.0,38.910090000000004,-77.04714,0
Gorgeous cozy room available in the heart of DC,"Edgewood, Bloomingdale, Truxton Circle, Eckington",Private room,1.0,3.0,1,28,28.0,314,14,93.0,38.91912,-77.01369,0
Private BR Shared Bath Sunny TH - B,"Douglas, Shipley Terrace",Private room,1.0,1.0,2,2,65.0,365,19,96.0,38.848729999999996,-76.97870999999999,1
Prime location on Capitol Hill,"Capitol Hill, Lincoln Park",Entire home/apt,1.0,1.0,3,7,90.0,0,15,96.0,38.88471,-77.00295,0
Spacious English Basement Apt w/ Natural Sunlight!,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",Entire home/apt,1.0,1.0,3,2,85.0,90,27,94.0,38.9535,-76.9945,0
Spacious studio near Adams Morgan,"Kalorama Heights, Adams Morgan, Lanier Heights",Entire home/apt,1.0,1.0,2,2,80.0,141,24,91.0,38.9266,-77.03865,0
