name,neighbourhood,room_type,bedrooms,bathrooms,accommodates,minimum_nights,price,availability_365,number_of_reviews,review_score,latitude,longitude,is_superhost
Modern LoHi Townhome | Panoramic Rooftop Views,Sunnyside,Entire home/apt,2.0,2.5,6,3,376.0,94,11,98.0,39.76939,-105.01168999999999,1
High-Rise Condo in Heart of Denver,CBD,Entire home/apt,1.0,1.0,3,29,200.0,178,15,100.0,39.74505,-104.99458999999999,0
Artist Cottage in Denver,Clayton,Private room,1.0,1.0,1,30,39.0,0,297,95.0,39.76493,-104.95783,1
Inviting Re-Imagined Row House with Yard,Lincoln Park,Entire home/apt,1.0,1.0,3,1,125.0,118,485,97.0,39.73648,-105.0008,1
"HOT! Best Location.  Cozy, quiet. CLOROX CLEAN!",City Park West,Entire home/apt,1.0,1.0,2,30,87.0,362,46,95.0,39.74245,-104.9681,0
Architect Owned Unique Retreat in the Art District,Lincoln Park,Entire home/apt,2.0,1.0,6,29,246.0,278,410,98.0,39.73499,-105.00108,1
Designer Home Away From Home,Hilltop,Entire home/apt,2.0,1.0,4,30,85.0,214,152,99.0,39.72061,-104.91187,1
PrivateBdrmShare Bath*LadiesOnly*Walk DU&PorterHos,University,Private room,1.0,1.0,1,10,25.0,0,60,97.0,39.66636,-104.96569,1
"Cozy Cottage in the Country Club,",Country Club,Entire home/apt,3.0,3.0,5,7,260.0,312,75,94.0,39.72203,-104.96623000000001,0
"Spacious victorian, bright and airy near downtown.",Clayton,Entire home/apt,3.0,1.0,6,3,178.0,364,60,93.0,39.76664,-104.95477,1
"BEST! Location, open, quiet, CLOROX CLEAN!",City Park West,Entire home/apt,1.0,1.0,2,30,60.0,316,25,95.0,39.74245,-104.9681,0
Quiet Highlands Cottage,West Highland,Entire home/apt,1.0,1.0,2,29,115.0,61,246,98.0,39.76485,-105.03541000000001,1
The Cloisters at Berkeley,Berkeley,Entire home/apt,1.0,1.0,2,30,70.0,82,37,96.0,39.78009,-105.03965,0
Sunny Sky Loft in Highlands,West Highland,Entire home/apt,1.0,1.0,4,3,130.0,0,93,98.0,39.76631,-105.0336,0
Parkside 5280,City Park,Entire home/apt,2.0,1.0,4,1,93.0,61,428,99.0,39.74241,-104.95097,1
Beautiful!! Just Minutes from Downtown!  Hot Tub!,Athmar Park,Entire home/apt,3.0,1.0,4,3,199.0,238,12,98.0,39.70434,-105.0102,1
Brand New Modern Stapleton Home,Stapleton,Entire home/apt,3.0,2.5,6,2,187.0,341,142,96.0,39.75642,-104.85848,0
Amazing Guesthouse-Perfect Lohi/Highland Location,Highland,Entire home/apt,1.0,1.0,2,29,129.0,344,158,99.0,39.76382,-105.01973000000001,1
Highlands Mansion:,Highland,Private room,1.0,1.0,2,29,163.0,365,146,93.0,39.76777,-105.01803999999998,0
Private Queen Room w Ensuite Bath,Five Points,Private room,1.0,1.0,2,29,74.0,302,147,99.0,39.747440000000005,-104.97724,1
"Cozy, Convenient Condo in Cherry Creek",Washington Virginia Vale,Entire home/apt,2.0,1.0,5,30,117.0,134,27,93.0,39.70044,-104.93019,0
Cozy Cottage in Lower Highlands 2BR,Highland,Entire home/apt,2.0,2.0,4,30,150.0,258,20,94.0,39.76647,-105.00288,0
"Cozy condo, 700 sq ft. near Lowry",Lowry Field,Entire home/apt,1.0,1.0,2,180,75.0,344,13,93.0,39.70942,-104.88932,0
Peaceful Queen in Congress Park,Congress Park,Private room,1.0,1.0,2,29,79.0,365,203,98.0,39.73261,-104.94861000000002,1
Cozy Cottage in Lo Highlands Mr bed,Highland,Private room,1.0,1.0,2,30,106.0,256,10,94.0,39.76661,-105.00211999999999,0
Minutes from Downtown!  Beautifully Remodeled!,Athmar Park,Entire home/apt,3.0,1.0,4,3,199.0,238,129,97.0,39.70519,-105.0113,1
Sloan's Lake Highlands Bungalow,Sloan Lake,Entire home/apt,3.0,2.0,6,29,250.0,179,18,92.0,39.7584,-105.04613,1
Large designer house near downtown!  Walk to all!,Baker,Entire home/apt,4.0,3.0,12,1,379.0,152,126,93.0,39.72515,-104.99193000000001,0
Quiet Kirk Street Vacation Rental,Gateway - Green Valley Ranch,Entire home/apt,5.0,3.0,10,2,311.0,351,41,95.0,39.78091,-104.74517,0
In the Heart of Highlands -  Staycation Retreat!!!,West Highland,Entire home/apt,2.0,1.5,4,30,115.0,80,31,95.0,39.7626,-105.03546000000001,1
Classic Home on Capitol Hill,Capitol Hill,Entire home/apt,2.0,1.5,4,29,185.0,88,21,100.0,39.730779999999996,-104.97818000000001,0
Modern Urban Oasis in Rino,Cole,Entire home/apt,2.0,2.0,14,1,493.0,354,196,98.0,39.76931,-104.96503,0
2 BD House in Lower Highland,Highland,Entire home/apt,2.0,1.0,3,5,125.0,0,36,99.0,39.766909999999996,-105.00186000000001,1
Authentic loft in Lodo across from Union Station,Union Station,Entire home/apt,1.0,1.0,2,30,190.0,57,37,95.0,39.752320000000005,-104.99802,0
"Gorgeous 2 BR, 2 BA Townhome!",Five Points,Entire home/apt,2.0,2.0,5,4,126.0,16,70,97.0,39.74984,-104.97711000000001,1
Private basement apartment on park.,Rosedale,Entire home/apt,1.0,1.0,3,2,93.0,295,104,97.0,39.67525,-104.97746000000001,0
1BD City Park Carriage House,Five Points,Entire home/apt,1.0,1.0,2,30,55.0,215,21,98.0,39.751540000000006,-104.97376000000001,1
RiNo/City Park Family Home with a Gym,Clayton,Entire home/apt,2.0,1.0,4,5,150.0,80,125,99.0,39.76466,-104.95948999999999,1
Modern Oasis Near RiNo Arts District,Whittier,Entire home/apt,2.0,2.5,4,29,200.0,26,106,97.0,39.75797,-104.96678999999999,0
Carriage House-Highlands Square,West Highland,Entire home/apt,1.0,1.0,2,30,87.0,110,254,99.0,39.76145,-105.03693999999999,1
"CountryClub home, Quiet, Safe, Gated, Exclusive",Fort Logan,Private room,1.0,1.0,2,31,77.0,88,12,100.0,39.642790000000005,-105.06523,0
Unique 3-Level Loft in Famous Ballpark Neighborhood,Five Points,Entire home/apt,1.0,1.0,2,30,105.0,5,481,95.0,39.75332,-104.98808999999999,1
Carriage House in Historic Baker,Baker,Entire home/apt,1.0,1.0,3,4,139.0,169,234,98.0,39.72333,-104.98988999999999,1
In Highlands w/Garage!,Sunnyside,Entire home/apt,2.0,1.0,4,2,179.0,92,118,97.0,39.770759999999996,-105.02362,1
SunnysideSweetSpot:Work Remote Here!!,Sunnyside,Entire home/apt,1.0,1.0,2,30,406.0,90,15,91.0,39.77108,-105.02106,1
Newly remodeled ground level basement 3 BR,University,Private room,3.0,1.5,2,31,125.0,363,10,92.0,39.66446,-104.96821000000001,0
Room/Bath in Historic Mansion,Capitol Hill,Private room,1.0,1.0,2,29,115.0,332,172,99.0,39.733109999999996,-104.98062,1
"SkyView Loft, in Healing Center ~ 30 DAYS OR MORE",City Park West,Entire home/apt,2.0,1.0,3,30,80.0,317,95,97.0,39.74025,-104.96027,1
The Hen House of Highlands Sunnyside,Highland,Entire home/apt,1.0,1.0,2,2,102.0,238,357,99.0,39.76848,-105.01791000000001,1
Bell's MidMod Convent - Den Central,Athmar Park,Entire home/apt,3.0,2.0,6,29,250.0,179,35,98.0,39.709590000000006,-105.00441000000001,0
City Park Garden Level - 30 day plus,Skyland,Entire home/apt,1.0,1.0,4,30,63.0,92,144,99.0,39.759479999999996,-104.95782,1
New Reno! Huge 3 story walkable uptown loc+ garage,City Park West,Entire home/apt,2.0,2.5,6,29,123.0,217,154,93.0,39.74305,-104.96798999999999,0
5 Min to Downtown - Cozy Twin Room,Cole,Private room,1.0,1.0,1,30,40.0,58,11,95.0,39.76993,-104.96901000000001,0
Your  Denver Get Away!  3 bedroom 2 bath house.,Platt Park,Entire home/apt,3.0,2.0,5,29,170.0,118,28,87.0,39.68912,-104.98683999999999,0
The Spectrum Inn,Skyland,Entire home/apt,1.0,1.0,4,3,73.0,333,156,95.0,39.76146,-104.9503,0
Unbeatable Location to Work Remote!,Sunnyside,Entire home/apt,2.0,1.0,4,30,240.0,182,41,96.0,39.7706,-105.01995,1
Relax on City Park + Barrel Steam Sauna + Hot Tub,Skyland,Entire home/apt,2.0,1.0,4,2,141.0,38,85,97.0,39.75501,-104.9551,1
