name,neighbourhood,room_type,bedrooms,bathrooms,accommodates,minimum_nights,price,availability_365,number_of_reviews,review_score,latitude,longitude,is_superhost
Quiet Southie 2bd Near the Beach and Broadway,South Boston,Entire home/apt,2.0,1.0,2,28,65.0,23,22,93.0,42.33489,-71.03295,1
"Eagle Sea view,15min metro ride to center,safe st!",Dorchester,Private room,1.0,2.5,2,29,70.0,315,93,93.0,42.31322,-71.0617,0
"Sunlit w/ huge kitchen, parking & easy to downtown",Brighton,Entire home/apt,3.0,1.0,8,3,210.0,0,48,99.0,42.35457,-71.15949,0
4th of July Dream Spot!,Back Bay,Entire home/apt,1.0,1.0,4,91,248.0,0,27,89.0,42.35049,-71.08825999999999,0
Luxury Beacon Hill Apartment 1-BR,Beacon Hill,Entire home/apt,1.0,1.0,2,91,198.0,267,251,96.0,42.35884,-71.06331999999999,1
The Roseclair | 3BR 1BA | 2nd Floor near UMass Boston Redline T station!,Dorchester,Entire home/apt,3.0,1.0,6,32,129.0,223,31,88.0,42.32213,-71.06094,0
The Artist room in beautiful villa.,Roslindale,Private room,1.0,2.5,1,2,50.0,264,24,97.0,42.28028,-71.13587,1
"Modern, Spacious 1BR for 4 - Easy Marathon Access!",Roxbury,Entire home/apt,1.0,1.0,4,91,167.0,365,254,95.0,42.32909,-71.09456999999999,0
Stylish flat near subway/Harvard/BU/BC & Food!,Allston,Private room,1.0,1.0,2,29,59.0,295,53,96.0,42.35573,-71.13072,1
Grand Colonial in Historic Boston.,Charlestown,Entire home/apt,4.0,3.0,7,32,125.0,268,276,96.0,42.37191,-71.06333000000001,1
Beacon Hill Fabulous One Bedroom Apartment,Beacon Hill,Entire home/apt,1.0,1.0,2,29,197.0,157,237,98.0,42.35764,-71.0657,1
The Hedges: Sunny urban garden home with breakfast,Jamaica Plain,Private room,2.0,1.0,4,29,94.0,49,128,98.0,42.311679999999996,-71.10613000000001,1
Minutes to Boston-Near Beach 69-1,East Boston,Private room,1.0,2.5,4,91,42.0,90,91,88.0,42.386790000000005,-71.00301999999999,0
Sunny bedroom in large quiet house,Roslindale,Private room,1.0,1.5,2,30,85.0,172,56,99.0,42.291109999999996,-71.13134000000001,1
"Sensational South End- 2BR, no stairs, Location!",South End,Entire home/apt,2.0,1.0,5,29,150.0,88,344,97.0,42.33763,-71.07395,0
Sunlit room with private bath,Jamaica Plain,Private room,1.0,1.0,2,29,90.0,92,181,98.0,42.31633,-71.0991,1
"""Room with a View""  from ""Top of the Hill""",Roslindale,Private room,1.0,2.0,2,91,85.0,364,26,96.0,42.28175,-71.14031999999999,0
"North End, 1 Bed Apt w/ office, Boston",North End,Entire home/apt,1.0,1.0,2,14,100.0,2,56,94.0,42.36596,-71.05268000000001,1
Sanitized Modern 3BD private home-near BCEC,South Boston,Entire home/apt,3.0,1.5,6,1,170.0,282,592,98.0,42.3357,-71.05395,1
Sunny Private Studio Aptmt,Jamaica Plain,Entire home/apt,1.0,1.0,2,29,125.0,0,256,99.0,42.30236,-71.11491,1
Back Bay Charmer,Back Bay,Entire home/apt,1.0,1.0,2,91,225.0,0,15,96.0,42.3533,-71.07271999999999,0
Quiet Artist's Retreat,Jamaica Plain,Private room,1.0,1.0,2,29,98.0,295,39,94.0,42.313,-71.10931,1
large & grand 2 bedroom South End by Copley Sq #3,South End,Entire home/apt,2.0,1.0,7,33,100.0,352,138,96.0,42.34128,-71.07607,1
newly furn one bedroom by Copley #6,South End,Entire home/apt,1.0,1.0,4,31,60.0,298,78,96.0,42.34128,-71.07607,1
Perfect Back Bay 1BR; Walk the City,Back Bay,Entire home/apt,1.0,1.0,3,91,139.0,294,43,95.0,42.354690000000005,-71.08154,0
Brownstone Bedroom Treetop Skyline View by LMA & T,Roxbury,Private room,1.0,1.0,1,29,69.0,73,235,99.0,42.32821,-71.09265,1
Queen room in a charming villa,Roslindale,Private room,1.0,1.5,1,2,50.0,304,33,98.0,42.27897,-71.13671,1
Comfy Beacon Hill Studio Great for Work Travel #13,Beacon Hill,Entire home/apt,1.0,1.0,2,1,76.0,337,107,94.0,42.360170000000004,-71.06345999999999,0
South End Studio Perfect for Work Travel #36,South End,Entire home/apt,1.0,1.0,2,1,47.0,341,80,93.0,42.344409999999996,-71.07633,0
"Stylish Downtown Studio in the SouthEnd, #8",South End,Entire home/apt,1.0,1.0,2,1,71.0,340,120,92.0,42.34447,-71.07644,0
"Stylish Studio in Back Bay, on Newbury St; #1",Back Bay,Entire home/apt,1.0,1.0,2,1,75.0,333,129,93.0,42.34982,-71.08264,0
Charming & Historic 2 bed/2 bath w/ private patio,Charlestown,Entire home/apt,2.0,2.0,6,3,250.0,226,43,98.0,42.378479999999996,-71.06497,0
Beautiful Philadelphia house near Harvard U. w/ pk,Allston,Entire home/apt,5.0,3.0,6,28,428.0,365,33,82.0,42.35768,-71.12937,0
The Copley Suite - Radiant & Airy with Downtown Views,South End,Entire home/apt,1.0,1.0,2,30,117.0,153,19,97.0,42.34301,-71.07304,1
"Best Boston location, 2BR (M #2)",North End,Entire home/apt,2.0,1.0,5,29,114.0,292,155,92.0,42.36424,-71.05259000000001,1
Unique Fenway/Back Bay/Copley 1 Bed,Fenway,Entire home/apt,1.0,1.0,4,28,85.0,112,170,84.0,42.34715,-71.09299,0
