name,neighbourhood,room_type,bedrooms,bathrooms,accommodates,minimum_nights,price,availability_365,number_of_reviews,review_score,latitude,longitude,is_superhost
Relaxing Space (walk to ocean),Narragansett,Entire home/apt,3.0,2.0,6,3,364.0,97,41,91.0,41.40082,-71.46791,0
Nice Bedroom in Cute House,Newport,Private room,1.0,1.0,2,2,90.0,343,167,96.0,41.50031,-71.31054,1
Quiet Coastal Contemporary  Gourmet Breakfast,Tiverton,Private room,1.0,1.0,2,1,85.0,327,201,99.0,41.66043,-71.20142,1
"Luxury, Newport Harbor Condo with Water View",Newport,Entire home/apt,3.0,2.5,8,2,450.0,293,20,99.0,41.48288,-71.31402,1
Charming tiny penthouse!,Providence,Entire home/apt,2.0,1.0,3,5,144.0,180,112,93.0,41.81896,-71.42699,0
Perfect for large get togethers/family reunions!,Barrington,Entire home/apt,4.0,3.0,8,3,850.0,287,37,97.0,41.75075,-71.35054000000001,1
Willie's House!,Portsmouth,Private room,1.0,1.0,2,2,150.0,362,73,98.0,41.51897,-71.23711999999999,0
Designer Island Cottage + walk to beach,Jamestown,Entire home/apt,3.0,2.0,6,2,250.0,43,30,100.0,41.5381,-71.37964000000001,1
Private In-Law Apartment by Beach,South Kingstown,Entire home/apt,1.0,1.0,3,3,207.0,297,108,98.0,41.38335,-71.54777,1
"Close to 70 restaurants, downtown and the Harbor",Newport,Private room,1.0,1.0,2,1,189.0,365,77,92.0,41.49371,-71.31698,1
2 Bedroom Suite close to town. Parking included.,Newport,Entire home/apt,2.0,1.0,4,1,371.0,365,31,93.0,41.49371,-71.31698,1
Enjoy Rhode Island-Central to all,Cranston,Private room,1.0,2.0,4,14,72.0,364,35,98.0,41.79538,-71.45373000000001,0
Gorgeous cottage on pristine lake,Glocester,Entire home/apt,1.0,1.0,4,2,165.0,156,226,100.0,41.87178,-71.7403,1
Thrifty B&B in Quiet Harbor Village near Downtown,Newport,Private room,1.0,1.0,2,1,275.0,365,13,95.0,41.49372,-71.31699,1
walk/shuttle 2 Jazz Fest book instantly 3 nite min,Newport,Private room,1.0,1.0,2,1,175.0,365,225,94.0,41.4901,-71.31283,1
"Harbor View Suite, priv entrance deck, bath & food",Warwick,Private room,1.0,1.0,2,1,150.0,334,167,97.0,41.695190000000004,-71.39169,0
"A Room, a Garden, and Yoga",Providence,Private room,1.0,1.0,4,1,60.0,365,114,97.0,41.83705,-71.4455,1
Sunny Cottage in Jamestown Village,Jamestown,Entire home/apt,2.0,1.0,4,7,311.0,151,27,90.0,41.496340000000004,-71.37834000000001,0
