name,neighbourhood,room_type,bedrooms,bathrooms,accommodates,minimum_nights,price,availability_365,number_of_reviews,review_score,latitude,longitude,is_superhost
"Fascinating Rio, on the hills!",Botafogo,Private room,1.0,2.0,2,3,138.0,365,21,92.0,-22.94265,-43.18768,1
"Rio, hospedagem e tranquilidade",Flamengo,Entire home/apt,1.0,1.0,2,2,355.0,365,36,93.0,-22.936629999999997,-43.1766,0
COPACABANA 2 BLOCKS FROM THE BEACH,Copacabana,Entire home/apt,1.0,1.0,4,365,5430.0,89,44,89.0,-22.96207,-43.174690000000005,0
CaviRio PI401 Carioca Style,Copacabana,Entire home/apt,1.0,1.0,4,2,276.0,329,104,93.0,-22.9619,-43.1749,0
a ocean view quadruple room in copacabana,Copacabana,Private room,1.0,0.0,4,2,300.0,297,33,92.0,-22.96633,-43.17754,0
double/twin bedroom studio in copa,Copacabana,Entire home/apt,1.0,1.0,2,2,110.0,365,126,93.0,-22.96333,-43.17483,0
triple ocean view room in copacaban,Copacabana,Private room,1.0,1.0,3,2,207.0,300,19,98.0,-22.96633,-43.17754,0
517 Studio in Copacabana available,Copacabana,Entire home/apt,1.0,1.0,5,5,250.0,359,25,85.0,-22.984820000000003,-43.19077,0
"Copacabana, Cozy and Central",Copacabana,Private room,1.0,1.0,3,2,250.0,223,43,99.0,-22.96959,-43.18886,0
Acogedor departamento en un barrio precioso de Río,Laranjeiras,Entire home/apt,1.0,1.0,2,29,129.0,156,16,96.0,-22.93352,-43.18117,1
Studio em Santa Teresa/Lapa,Santa Teresa,Entire home/apt,1.0,1.0,3,2,132.0,365,39,97.0,-22.915229999999998,-43.18127,1
Great place in Rio I Copacabana,Copacabana,Entire home/apt,2.0,1.5,5,5,263.0,2,139,89.0,-22.97985,-43.19135,0
Copacabana Beach side view 9th floor natural light,Copacabana,Entire home/apt,1.0,1.0,4,5,171.0,171,113,89.0,-22.97954,-43.19019,1
Copa Penthouse Black & White Suite,Copacabana,Entire home/apt,1.0,1.0,2,1,99.0,44,171,84.0,-22.9684,-43.18209,0
Bedroom & living room  in the best part of Ipanema,Ipanema,Entire home/apt,1.0,1.5,4,2,191.0,345,117,95.0,-22.98377,-43.20067,0
BEST PLACE IN RIO FOR CARNIVAL!! SEE REVIEWS!!,Leblon,Entire home/apt,2.0,1.5,5,8,600.0,63,18,96.0,-22.98856,-43.226409999999994,0
idéalement situé ipanema,Ipanema,Entire home/apt,1.0,1.5,2,3,156.0,98,40,92.0,-22.98649,-43.19793,1
Flat in the heart of Ipanema beach,Ipanema,Entire home/apt,2.0,2.0,4,2,232.0,365,15,86.0,-22.9806,-43.19818,0
LEBLON 1 BED FLAT BEST LOCATION,Gávea,Private room,1.0,1.0,3,4,401.0,363,11,82.0,-22.97916,-43.226859999999995,0
Everything u need + Breakfast!,Botafogo,Private room,1.0,1.0,2,3,136.0,329,94,99.0,-22.94315,-43.184779999999996,0
Arte e vista em Santa Teresa- Rio,Santa Teresa,Private room,1.0,2.0,1,2,80.0,268,22,99.0,-22.92464,-43.191559999999996,1
THE BEST OF IPANEMA I - ONE BEDROOM,Ipanema,Entire home/apt,1.0,1.0,2,4,242.0,289,183,99.0,-22.985310000000002,-43.20082,1
Room in Ipanema at 600 m beach!,Ipanema,Private room,1.0,1.0,2,3,215.0,363,13,97.0,-22.982120000000002,-43.1984,0
Wonderful location in Copacabana!,Copacabana,Entire home/apt,2.0,2.0,8,3,200.0,172,99,98.0,-22.964879999999997,-43.17707,1
Rio from the hill!,Botafogo,Private room,1.0,2.0,2,10,98.0,364,13,97.0,-22.94231,-43.18528,1
Copa Penthouse Red & White Suite,Copacabana,Entire home/apt,1.0,1.0,2,3,90.0,324,106,96.0,-22.96658,-43.182559999999995,0
Suíte1 - Condominio Luxo,Itanhangá,Private room,1.0,1.0,2,5,190.0,365,11,100.0,-22.9831,-43.30134,1
A COPACABANA 2 Bedroom  BEACH BLOCK,Copacabana,Entire home/apt,2.0,2.0,6,3,227.0,328,197,95.0,-22.97717,-43.18935,1
Gorgeous Art and View in Sta Teresa,Santa Teresa,Private room,1.0,1.5,1,2,80.0,268,13,97.0,-22.92473,-43.19144,1
2BR Cosy Apt w/Pool in Santa Teresa,Santa Teresa,Entire home/apt,6.0,5.0,16,1,3300.0,365,12,80.0,-22.9227,-43.183370000000004,0
Leblon Beach /Gávea The Best placee,Lagoa,Private room,1.0,1.0,1,1,91.0,356,45,88.0,-22.97738,-43.22418,1
BOTAFOGO BEACH | BUNKBED ROOM,Botafogo,Private room,1.0,2.0,2,3,120.0,358,106,94.0,-22.94311,-43.183659999999996,0
"GREAT VIEW -Santa Teresa- GUESTHOUSE ""Casa 48""  #2",Santa Teresa,Private room,1.0,5.0,16,7,66.0,298,69,96.0,-22.928539999999998,-43.19478,1
"GREAT VIEW -Guesthouse ""CASA 48""- Santa Teresa  #3",Santa Teresa,Private room,1.0,5.0,16,7,66.0,298,35,94.0,-22.928729999999998,-43.19412,1
Varanda vista oceano na Praia Flamengo Triplo,Glória,Private room,1.0,2.0,1,2,131.0,360,121,94.0,-22.92357,-43.17212,1
The most beautiful view in Rio!,Botafogo,Entire home/apt,1.0,1.0,4,4,210.0,364,66,91.0,-22.94491,-43.18312,0
Comfortable in Copacabana beach,Leme,Entire home/apt,1.0,1.0,2,1,138.0,194,94,98.0,-22.96484,-43.17288,1
Ocean front 2 suite apt + amenities,Barra da Tijuca,Entire home/apt,2.0,2.0,4,3,396.0,360,65,98.0,-23.01124,-43.37254,0
Copa Penthouse Brown & White Suite,Copacabana,Entire home/apt,1.0,1.0,2,3,99.0,0,73,85.0,-22.96653,-43.18057,0
AMAZING BEACH FRONT IN COPACABANA,Copacabana,Entire home/apt,3.0,2.0,6,2,762.0,333,264,97.0,-22.9827,-43.19102,1
Virtually On The Beach!!!,Copacabana,Entire home/apt,1.0,1.0,3,3,250.0,143,190,94.0,-22.981939999999998,-43.18916,1
Rio Oceanfront w/ Spectacular View!,Copacabana,Entire home/apt,1.0,1.0,4,4,1081.0,0,96,97.0,-22.98289,-43.19099,1
EXCELLENT LOCATION IN COPACABANA,Copacabana,Entire home/apt,1.0,1.0,3,3,141.0,85,178,96.0,-22.973689999999998,-43.190220000000004,1
Quarto Queen fantástico Zona Sul.,Humaitá,Private room,1.0,1.0,2,5,80.0,0,13,98.0,-22.95092,-43.19874,1
BEST PRICE IN RIO - FEBRUARY 21st to MARCH 17th,Copacabana,Entire home/apt,1.0,1.0,2,5,183.0,344,223,97.0,-22.96689,-43.1805,1
charming apartment in copacabana,Copacabana,Entire home/apt,1.0,1.0,4,2,184.0,351,246,96.0,-22.97523,-43.18878,0
Ótimo Apartamento em Ipanema,Ipanema,Entire home/apt,2.0,2.0,3,3,209.0,305,181,98.0,-22.986520000000002,-43.19532,0
Excelente Apartamento em Ipanema,Ipanema,Entire home/apt,2.0,2.0,4,3,225.0,308,270,97.0,-22.98484,-43.19613,0
COPACABANA ENTRE AS PRAIAS DE IPANEMA E ARPOADOR,Ipanema,Entire home/apt,3.0,1.5,6,5,214.0,119,20,99.0,-22.9864,-43.1928,1
"Copacabana , near Metro and the sea",Copacabana,Entire home/apt,1.0,1.0,4,1,191.0,365,10,98.0,-22.96582,-43.191179999999996,0
HOLIDAY IN RIO 2019,Centro,Entire home/apt,1.0,1.0,4,3,93.0,357,85,94.0,-22.91339,-43.17586,0
Copacabana River: Wi-Fi/Cable TV/Air Conditioning,Ipanema,Entire home/apt,1.0,1.0,6,5,242.0,2,10,87.0,-22.983710000000002,-43.19574,0
"3 Bedroom, 10 min walk from the beach - FF702.10",Leblon,Entire home/apt,3.0,2.0,8,2,543.0,276,108,94.0,-22.98176,-43.22163,0
Comfortable apartment in Sta Teresa Rio de Janeiro,Santa Teresa,Entire home/apt,2.0,2.0,4,2,160.0,0,10,98.0,-22.91688,-43.18323,0
Cool & Cozy Apartment in Copacabana,Copacabana,Entire home/apt,2.0,1.0,6,1,235.0,122,149,85.0,-22.96769,-43.18397,0
Apartamento Copacabana posto 6,Copacabana,Entire home/apt,2.0,2.0,4,5,400.0,180,10,96.0,-22.98336,-43.19144,0
Copacabana/200m Beach World Cup,Copacabana,Entire home/apt,2.0,1.0,4,2,164.0,180,77,91.0,-22.97393,-43.18862,0
Big green terrace in Copacabana !!!,Copacabana,Entire home/apt,3.0,2.0,6,3,685.0,360,141,97.0,-22.97242,-43.188340000000004,1
Copa Penthouse - 1 Bed Studio,Copacabana,Entire home/apt,1.0,1.0,2,3,144.0,359,10,82.0,-22.967779999999998,-43.18204,0
Penthouse at Leblon Nature and view,Leblon,Private room,1.0,1.5,2,2,98.0,54,59,96.0,-22.98545,-43.23312,0
"Lapa:culture, work and fun in Rio",Centro,Entire home/apt,1.0,1.0,3,4,80.0,127,22,90.0,-22.913729999999997,-43.18079,0
"Confort, Tranquility, Safety - RIO",Anil,Private room,1.0,6.0,2,3,180.0,364,14,97.0,-22.94625,-43.33678,0
Confortable charming 3 bedroom,Humaitá,Entire home/apt,3.0,1.5,6,5,286.0,309,64,98.0,-22.95733,-43.2031,1
Room in the middle of Copacabana and Ipanema,Copacabana,Private room,1.0,1.0,4,2,199.0,2,24,97.0,-22.981679999999997,-43.19363,1
Aptº em Ipanema - Posto 9 - Rio,Ipanema,Entire home/apt,3.0,2.0,6,4,800.0,328,20,86.0,-22.984270000000002,-43.20796,0
Charming Apartament in Santa Teresa,Santa Teresa,Entire home/apt,1.0,1.0,2,2,110.0,328,24,98.0,-22.916970000000003,-43.18594,1
COPACABANA/LAPA 10minutes excelent,Flamengo,Entire home/apt,1.0,1.0,2,4,800.0,332,46,96.0,-22.93359,-43.17734,0
The best 3 bedroons in Leblon/Rio,Leblon,Entire home/apt,3.0,2.0,6,3,554.0,364,10,95.0,-22.97789,-43.225609999999996,1
Ipanema 205  beach block internet,Ipanema,Entire home/apt,1.0,1.0,2,2,245.0,1,37,94.0,-22.98623,-43.2002,1
2 quartos pertinho da Lagoa (apenas temporada),Humaitá,Entire home/apt,2.0,2.0,3,2,180.0,358,15,100.0,-22.9594,-43.202529999999996,0
Two single beds Ocean Flamengo Beach,Glória,Private room,1.0,1.0,2,2,86.0,364,80,93.0,-22.92119,-43.1746,1
A Summer Place in Rio.,Botafogo,Private room,1.0,1.5,2,3,160.0,364,55,95.0,-22.94288,-43.18115,0
Charming Apartment Steps from Copacabana Beach,Copacabana,Entire home/apt,2.0,1.0,4,4,320.0,360,102,98.0,-22.97237,-43.18761,1
Bit of sky in the heart of Ipanema,Ipanema,Private room,1.0,1.0,2,1,290.0,268,19,99.0,-22.98316,-43.208059999999996,0
Studio in Nice Location (Flamengo),Flamengo,Entire home/apt,1.0,1.0,2,4,163.0,365,74,89.0,-22.93596,-43.17961,0
Copacabana Beach  4Rooms APT Posto 5 Best of RJ BR,Copacabana,Entire home/apt,4.0,3.0,5,5,517.0,1,53,94.0,-22.97888,-43.18997,1
ipanema Beach 801,Copacabana,Private room,1.0,1.0,2,3,215.0,365,17,93.0,-22.98357,-43.193690000000004,1
