name,neighbourhood,room_type,bedrooms,bathrooms,accommodates,minimum_nights,price,availability_365,number_of_reviews,review_score,latitude,longitude,is_superhost
Modern & Creative app. in 2 floors in Copenhagen V,Vesterbro-Kongens Enghave,Entire home/apt,2.0,1.0,4,4,864.0,56,18,93.0,55.6674,12.55082,0
Copenhagen central trendy Vesterbro,Vesterbro-Kongens Enghave,Entire home/apt,1.0,1.0,4,5,928.0,362,16,96.0,55.6675,12.54696,0
Charming house in Copenhagen,Valby,Entire home/apt,2.0,1.0,5,5,967.0,304,31,95.0,55.66497,12.50201,0
Nyhavn: In the heart of Copenhagen,Indre By,Entire home/apt,2.0,1.0,5,4,1190.0,187,27,98.0,55.67876,12.590810000000001,0
Central apartment at top floor,Amager st,Entire home/apt,1.0,1.0,2,4,788.0,298,129,96.0,55.66791,12.599089999999999,1
Fantastic villa in wonderful CPH,Valby,Entire home/apt,4.0,3.0,10,6,2409.0,291,30,99.0,55.66457,12.49643,0
Bright family friendly apartment near everything,Vesterbro-Kongens Enghave,Entire home/apt,1.0,1.0,5,2,1000.0,363,106,96.0,55.67279,12.55987,0
COPENHAGEN DREAMING?,Indre By,Entire home/apt,3.0,1.0,5,7,980.0,319,14,97.0,55.68473,12.59713,0
Heart of Copenhagen - yet quiet,Indre By,Entire home/apt,1.0,1.0,3,1,1179.0,0,31,99.0,55.67646,12.589030000000001,0
"Spacious, cozy and central next to harbour front",Amager Vest,Entire home/apt,1.0,1.0,4,7,1200.0,177,12,100.0,55.66628000000001,12.57743,0
"Large, sunny with awesome lakeview",sterbro,Entire home/apt,2.0,1.0,3,6,1050.0,97,53,98.0,55.69435,12.571110000000001,0
Luxurious appartment in Copenhagen,sterbro,Entire home/apt,2.0,1.0,6,2,1115.0,356,104,91.0,55.70259,12.580789999999999,0
Cozy app. with access to garden,Frederiksberg,Entire home/apt,2.0,1.0,4,2,599.0,1,22,92.0,55.69395,12.53074,0
"Perfect family apartment, Østerbro",sterbro,Entire home/apt,3.0,1.0,6,4,1000.0,100,26,98.0,55.7027,12.57714,0
nice place in cosy & hip Vesterbro,Frederiksberg,Entire home/apt,1.0,1.0,2,3,500.0,178,117,93.0,55.673390000000005,12.54096,0
Bright and cozy apartment,Amager Vest,Entire home/apt,2.0,1.0,4,2,850.0,56,24,100.0,55.66809,12.5805,0
