name,neighbourhood,room_type,bedrooms,bathrooms,accommodates,minimum_nights,price,availability_365,number_of_reviews,review_score,latitude,longitude,is_superhost
大安公園旁的時尚套房New! New! Daan Park Modern Studio,大安區,Entire home/apt,1.0,1.0,2,3,1980.0,364,159,97.0,25.02691,121.53341,1
台北西門町 ~ 黃金屋!(西門站6分鐘/電梯/獨立衛浴間/洗衣機~禁菸),萬華區,Private room,1.0,1.0,3,2,1266.0,90,263,90.0,25.04085,121.50353,0
Hello Taipei  House,信義區,Entire home/apt,1.0,1.0,2,2,1500.0,334,38,88.0,25.034979999999997,121.5577,0
"2 min to MRT, 4B2b Shopping/Restaurant District",大安區,Entire home/apt,4.0,2.0,7,1,2225.0,206,100,96.0,25.041439999999998,121.55363,0
Cozy single room near downtown TPE,中正區,Private room,1.0,1.0,1,1,390.0,364,140,94.0,25.03219,121.50636999999999,0
2 beds room#A8 with private bathroom & balcony,中山區,Hotel room,1.0,1.0,6,1,1413.0,62,203,94.0,25.059739999999998,121.53231000000001,1
Affordable Room for Solo Travler,士林區,Private room,1.0,1.5,1,2,669.0,0,189,99.0,25.1037,121.52072,1
"溫暖的WuDi House  MRT港墘站旁, 近內湖科學園區、夜市、故宮、美麗華、碧湖公園",內湖區,Private room,1.0,1.0,1,1,800.0,88,81,97.0,25.0772,121.57783,0
電梯。Private Suite(7-3)近台北車站 / 中山MRT,中山區,Private room,1.0,1.0,2,2,1080.0,365,179,91.0,25.04836,121.52206000000001,0
MRT Taipei Arena Bedroom E with private bathroom,松山區,Private room,1.0,1.0,2,6,606.0,342,14,84.0,25.049879999999998,121.55492,1
士林背包客 自由行 商務 旅遊住宿,士林區,Entire home/apt,1.0,1.0,2,3,1304.0,176,11,90.0,25.089010000000002,121.52186,0
Central studio Elite(max 4),中正區,Entire home/apt,1.0,1.0,4,1,2731.0,365,134,98.0,25.04584,121.51513999999999,0
Central taipei quality room(max 2),中正區,Entire home/apt,1.0,1.0,2,1,2280.0,365,315,98.0,25.04712,121.51685,0
1分鐘到MRT地鐵&機場乘車處、南港展覽館，搭MRT到台北101、東區/9Min、近西門町、士林,南港區,Private room,2.0,1.5,6,2,1114.0,149,28,91.0,25.053720000000002,121.61782,0
25短租台北25 Short Term Taipei(中山樓中樓1館),中山區,Entire home/apt,1.0,1.0,2,1,1390.0,151,65,93.0,25.05272,121.52351999999999,0
"〈8Beds 女生宿舍房〉如果缺少勇氣獨自去旅行,那可以先去青旅住一晚 紅米合法青年旅館(台北車站)",大同區,Hotel room,1.0,8.0,1,1,623.0,116,48,89.0,25.05106,121.51586,0
1分鐘到MRT地鐵&近101;搭地鐵到西門寧夏士林饒河夜市*歡迎長期預約住宿,南港區,Private room,3.0,1.0,7,2,1234.0,149,44,93.0,25.05452,121.61596000000002,0
MRT Taipei Arena Studio-D,松山區,Private room,1.0,1.0,2,2,634.0,365,38,94.0,25.0492,121.55621000000001,1
白吐司背包站-女生公寓 / 西湖捷運1分鐘 / 電梯 / 附早餐 / 內湖科學園區,內湖區,Shared room,1.0,1.5,7,1,500.0,361,131,98.0,25.083679999999998,121.56481000000001,1
Uruztopia201 @ Shilin Aegean Decor 500m to MRT,士林區,Private room,1.0,1.0,4,2,1250.0,257,59,100.0,25.0918,121.52383999999999,1
Play Design Hotel R1 Theme Room- Naho Selections,大同區,Entire home/apt,1.0,1.0,2,1,4179.0,0,182,97.0,25.05376,121.5156,1
﻿﻿捷運忠孝復興站出口走路不到5分鐘獨立商務套房,大安區,Entire home/apt,1.0,1.0,2,3,1500.0,334,82,90.0,25.027479999999997,121.54097,0
Daan Loft 3 @ Daan MRT 3 Mins Luxury&Home,大安區,Entire home/apt,1.0,1.0,3,2,2173.0,80,57,93.0,25.03481,121.54513999999999,0
"~綠意小屋~在西門町熱鬧街道,提供了旅人休憩的重要據點。月租59308",萬華區,Entire home/apt,1.0,1.0,5,28,3143.0,179,65,94.0,25.04111,121.50262,0
3 Mins MRT Cultural House 2 (2-6P),大安區,Entire home/apt,2.0,1.0,6,2,2049.0,176,82,95.0,25.02233,121.52648,0
Cultural House 4 (2-6P),中正區,Entire home/apt,2.0,1.0,6,2,1656.0,180,61,95.0,25.02103,121.52771000000001,0
3 mins MRT Park Apt-E,大安區,Entire home/apt,1.0,1.0,2,2,1534.0,180,116,94.0,25.02123,121.52832,0
3 Mins MRT Park Apt-F,大安區,Entire home/apt,1.0,1.0,3,2,1561.0,175,127,95.0,25.02264,121.52824,0
A-Luxury One-A best location東區豪華套房A,大安區,Entire home/apt,1.0,1.5,3,3,1500.0,364,111,93.0,25.03952,121.55526,1
A-Luxury One-B best location東區豪華套房B,大安區,Entire home/apt,1.0,1.5,2,2,1500.0,365,113,95.0,25.04105,121.5531,1
Toast Backpacker/ Female dorm /MRT 1min/Breakfast,內湖區,Shared room,1.0,1.5,7,1,500.0,362,40,98.0,25.0835,121.56541000000001,1
天母住宅區私人房間 可住2～3人，寧靜安全，臨近天母跳蚤市場。,士林區,Private room,1.0,1.0,3,2,800.0,157,191,98.0,25.1232,121.53563,1
A-Luxury One-C best location東區豪華套房C,大安區,Entire home/apt,1.0,1.5,3,3,1500.0,365,70,94.0,25.04081,121.55353999999998,1
Lovely apartment right at MRT Guting! (NTNU/NTU),中正區,Entire home/apt,1.0,1.0,2,5,2200.0,178,25,97.0,25.02655,121.52192,1
Ximen MRT Comfy Loft 限時特價TWD:1000,萬華區,Entire home/apt,1.0,1.0,2,1,1000.0,304,117,88.0,25.043110000000002,121.50575,0
Cultural House 3 for 2~6P(monthly),中正區,Entire home/apt,1.0,1.0,6,2,2057.0,88,39,95.0,25.02176,121.52678999999999,0
Ximending cozy apt#1(2~6ax) 月租公寓,萬華區,Entire home/apt,1.0,1.0,6,2,2214.0,365,23,91.0,25.0453,121.50638000000001,0
"中山國中捷運站,全新套房,一張大床(one double bed)",松山區,Entire home/apt,1.0,1.0,2,7,1433.0,243,14,82.0,25.05947,121.54438999999999,0
西門町的小確幸,萬華區,Entire home/apt,1.0,1.0,2,1,1188.0,181,362,92.0,25.046120000000002,121.50769,0
Play Design Hotel Theme Room- R5 Maker Room,大同區,Entire home/apt,1.0,1.0,2,1,3523.0,29,158,98.0,25.054170000000003,121.51718000000001,1
Play Design Hotel Theme Room - R6 Play Tea Room,大同區,Private room,1.0,1.0,2,1,3523.0,28,120,97.0,25.055989999999998,121.51668000000001,1
Shida Rd Ｈigh Function＆Comfort,大安區,Entire home/apt,1.0,1.0,2,3,1200.0,243,101,91.0,25.02344,121.5277,0
(Ximending)Mr. Doggy,萬華區,Entire home/apt,2.0,1.0,6,2,3346.0,364,236,95.0,25.04182,121.50588,0
Yongkang Street MRT&Shida Night Market 溫暖房間,大安區,Private room,1.0,1.0,4,1,1457.0,364,76,93.0,25.02786,121.53132,0
"天光雲彩 淡淡風輕 （獨立套房,無需與人共同衛浴)",文山區,Private room,1.0,1.5,2,1,1044.0,361,65,94.0,24.98752,121.56478999999999,1
華麗的冒險從這裡開始（獨立套房，無需與人共同衛浴）,文山區,Private room,1.0,1.0,3,1,1071.0,357,102,93.0,24.98848,121.57106999999999,1
說走就走的旅行 (獨立套房，無需與人共同衛浴）,文山區,Private room,1.0,1.0,3,1,976.0,331,125,97.0,24.98774,121.5646,1
Single Bed Dorm (Shared room type),中正區,Hotel room,1.0,3.0,1,1,523.0,1,136,90.0,25.04414,121.51456,0
Double Bed Dorm (Shared room style),中正區,Hotel room,1.0,3.0,2,1,861.0,365,54,87.0,25.0423,121.51506,0
