name,neighbourhood,room_type,bedrooms,bathrooms,accommodates,minimum_nights,price,availability_365,number_of_reviews,review_score,latitude,longitude,is_superhost
City centre 2 dbl bedroom & garden.,Lawrence Hill,Entire home/apt,2.0,1.0,4,1,120.0,363,212,96.0,51.45715,-2.5826599999999997,1
3BD central sunny house just off Gloucester Road,Redland,Entire home/apt,3.0,2.0,6,5,250.0,328,18,99.0,51.47295,-2.5931,1
Spacious 2 bed in the heart of Bristol,Clifton,Entire home/apt,2.0,1.0,4,10,75.0,321,137,95.0,51.45017,-2.62164,1
City centre double: with river views + breakfast,Hotwells & Harbourside,Private room,1.0,1.0,2,2,59.0,0,66,99.0,51.44693,-2.60373,1
Room in friendly household,Bishopston & Ashley Down,Private room,1.0,1.0,1,2,29.0,8,40,98.0,51.48448,-2.58776,1
2 DoubleBed Flat in Victorian home,Ashley,Entire home/apt,2.0,1.0,5,1,114.0,0,64,85.0,51.470040000000004,-2.5815,0
Garden Flat near Whiteladies Road with Parking,Clifton Down,Entire home/apt,1.0,1.0,2,2,83.0,255,349,99.0,51.46635,-2.61155,1
Pill Harbourside double bedroom,Avonmouth & Lawrence Weston,Private room,1.0,1.0,2,2,38.0,365,14,100.0,51.48172,-2.68321,0
Lovely double room in family home,Central,Private room,1.0,1.0,1,5,25.0,162,29,97.0,51.460879999999996,-2.6071,0
A Unique Bristol Harbour Apartment With Parking!,Hotwells & Harbourside,Entire home/apt,1.0,1.0,4,3,121.0,208,86,99.0,51.450340000000004,-2.6061799999999997,1
1 bed apartment - Central Bristol,Lawrence Hill,Entire home/apt,1.0,1.0,2,1,60.0,331,283,94.0,51.45663,-2.58261,0
Charming and Light Victorian House,St George West,Entire home/apt,2.0,1.0,4,2,60.0,10,159,95.0,51.4604,-2.55036,1
Stunning large Victorian house by park,Ashley,Entire home/apt,5.0,2.0,8,5,190.0,331,12,98.0,51.47314,-2.5868,0
Spacious apartment Heart of Clifton,Clifton,Entire home/apt,1.0,1.0,4,2,96.0,285,356,99.0,51.45805,-2.6143,1
"Calm and lovely, near city centre",Cotham,Private room,1.0,1.5,1,16,28.0,255,12,97.0,51.4637,-2.5952900000000003,0
Clifton Stylish 1 Bed & Parkng,Clifton,Entire home/apt,1.0,1.0,2,2,100.0,317,41,97.0,51.45221,-2.6173,0
"Attic room, spectacular views, nr centre, b.fast",Ashley,Private room,1.0,1.0,2,1,30.0,53,173,98.0,51.46796,-2.5882400000000003,1
Coach House in Clifton Village,Clifton,Entire home/apt,1.0,1.0,2,7,71.0,322,93,98.0,51.457609999999995,-2.61821,1
Double room in excellent Clifton location,Clifton Down,Private room,1.0,1.0,2,2,50.0,179,64,97.0,51.45745,-2.6095099999999998,0
Cosy apartment near Clifton Village,Clifton,Private room,1.0,1.0,2,1,46.0,365,73,83.0,51.45133,-2.61932,0
Spacious room in Victorian house,Bishopston & Ashley Down,Private room,1.0,1.5,2,1,40.0,48,156,98.0,51.47926,-2.58416,1
Bristol self-catering studio+kitchen+parking,Knowle,Entire home/apt,1.0,1.0,4,14,60.0,321,326,95.0,51.43094,-2.5653799999999998,1
